time,open,high,low,close,tick_volume,spread,real_volume
2015-10-04 00:00:00,235.12,235.93,234.75,235.4,377,0,0
2015-10-05 00:00:00,235.42,238.44,233.9,237.01,4450,0,0
2015-10-06 00:00:00,237.01,244.0,236.09,242.97,6167,0,0
2015-10-07 00:00:00,242.97,243.93,238.5,239.68,5181,0,0
2015-10-08 00:00:00,239.69,242.65,239.0,239.09,5366,0,0
2015-10-09 00:00:00,239.1,241.49,238.24,240.53,3626,0,0
2015-10-11 00:00:00,242.5,243.95,241.87,243.45,1046,0,0
2015-10-12 00:00:00,243.43,243.89,240.26,241.25,5617,0,0
2015-10-13 00:00:00,241.26,247.03,239.21,244.71,6748,0,0
2015-10-14 00:00:00,244.7,251.78,244.49,249.25,7142,0,0
2015-10-15 00:00:00,249.25,254.95,248.35,252.56,6357,0,0
2015-10-16 00:00:00,252.56,263.56,251.29,257.86,7622,0,0
2015-10-18 00:00:00,257.52,258.0,255.97,257.6,577,0,0
2015-10-19 00:00:00,257.75,261.19,255.88,260.31,6385,0,0
2015-10-20 00:00:00,260.29,268.76,259.57,265.82,6695,0,0
2015-10-21 00:00:00,265.82,267.94,259.35,262.22,5608,0,0
2015-10-22 00:00:00,262.22,271.29,261.99,267.67,5130,0,0
2015-10-23 00:00:00,267.67,271.89,266.05,270.49,5009,0,0
2015-10-25 00:00:00,279.0,281.16,274.12,275.3,1613,0,0
2015-10-26 00:00:00,275.23,280.89,272.93,280.46,6947,0,0
2015-10-27 00:00:00,280.46,291.65,280.1,288.32,8468,0,0
2015-10-28 00:00:00,288.32,298.93,287.32,296.72,8609,0,0
2015-10-29 00:00:00,296.71,310.84,294.0,301.79,9854,0,0
2015-10-30 00:00:00,301.79,320.21,300.47,307.72,11459,0,0
2015-11-01 00:00:00,308.1,308.96,303.47,305.19,1233,0,0
2015-11-02 00:00:00,304.74,337.91,303.27,334.31,11592,0,0
2015-11-03 00:00:00,334.31,397.52,325.85,373.37,15378,0,0
2015-11-04 00:00:00,373.13,458.2,372.26,403.0,18025,0,0
2015-11-05 00:00:00,403.0,438.33,362.12,379.41,15472,0,0
2015-11-06 00:00:00,379.69,386.45,335.03,357.14,12548,0,0
2015-11-08 00:00:00,359.0,364.0,357.7,363.18,951,0,0
2015-11-09 00:00:00,363.18,374.89,353.1,371.13,8081,0,0
2015-11-10 00:00:00,371.2,373.99,326.98,336.68,9864,0,0
2015-11-11 00:00:00,336.68,342.24,294.32,307.9,10100,0,0
2015-11-12 00:00:00,309.0,338.65,308.9,333.07,11295,0,0
2015-11-13 00:00:00,333.05,336.77,323.0,329.3,6496,0,0
2015-11-15 00:00:00,314.66,316.12,310.99,313.88,793,0,0
2015-11-16 00:00:00,315.07,326.77,309.44,325.28,6031,0,0
2015-11-17 00:00:00,325.29,332.98,324.46,330.02,6343,0,0
2015-11-18 00:00:00,329.96,332.24,325.04,330.4,5078,0,0
2015-11-19 00:00:00,330.4,331.32,319.43,322.18,5842,0,0
2015-11-20 00:00:00,322.15,322.9,307.87,318.78,6320,0,0
2015-11-22 00:00:00,319.64,320.0,318.06,320.0,594,0,0
2015-11-23 00:00:00,320.01,320.99,317.11,318.7,4823,0,0
2015-11-24 00:00:00,318.69,319.02,314.0,316.94,4705,0,0
2015-11-25 00:00:00,316.94,327.73,314.31,325.68,6281,0,0
2015-11-26 00:00:00,325.79,365.5,325.72,341.0,10697,0,0
2015-11-27 00:00:00,341.0,357.88,338.46,351.32,8565,0,0
2015-11-29 00:00:00,362.91,369.55,362.69,367.64,951,0,0
2015-11-30 00:00:00,367.66,378.8,364.03,372.81,8658,0,0
2015-12-01 00:00:00,372.81,374.72,352.0,358.98,7430,0,0
2015-12-02 00:00:00,358.97,360.08,344.0,354.0,8119,0,0
2015-12-03 00:00:00,354.0,363.93,350.75,356.72,6895,0,0
2015-12-04 00:00:00,356.72,358.89,351.63,355.11,5151,0,0
2015-12-06 00:00:00,387.1,387.1,379.42,380.76,618,0,0
2015-12-07 00:00:00,380.42,389.67,378.2,386.35,7687,0,0
2015-12-08 00:00:00,386.35,413.94,382.76,412.5,8405,0,0
2015-12-09 00:00:00,412.34,420.95,399.0,410.57,9356,0,0
2015-12-10 00:00:00,410.3,416.08,404.81,411.79,6675,0,0
2015-12-11 00:00:00,411.78,444.0,410.97,439.24,8108,0,0
2015-12-13 00:00:00,430.88,431.06,425.12,426.6,589,0,0
2015-12-14 00:00:00,426.6,442.67,422.93,439.83,6925,0,0
2015-12-15 00:00:00,439.81,458.03,439.56,457.79,8840,0,0
2015-12-16 00:00:00,457.8,458.23,434.56,445.11,9526,0,0
2015-12-17 00:00:00,444.82,450.15,439.0,448.52,6608,0,0
2015-12-18 00:00:00,448.52,457.75,445.88,455.32,5986,0,0
2015-12-20 00:00:00,435.05,439.44,435.05,439.04,480,0,0
2015-12-21 00:00:00,439.0,439.65,424.33,435.5,7706,0,0
2015-12-22 00:00:00,435.5,442.0,431.62,434.66,7004,0,0
2015-12-23 00:00:00,434.65,442.58,433.33,439.35,5420,0,0
2015-12-24 00:00:00,439.35,455.34,439.35,448.69,4980,0,0
2015-12-27 00:00:00,420.92,422.97,419.0,420.8,756,0,0
2015-12-28 00:00:00,420.8,427.43,415.44,419.0,7222,0,0
2015-12-29 00:00:00,419.0,433.32,418.99,432.85,6844,0,0
2015-12-30 00:00:00,432.85,433.5,421.39,424.15,6188,0,0
2015-12-31 00:00:00,424.0,428.99,416.71,428.49,5957,0,0
2016-01-03 00:00:00,424.44,426.3,423.56,426.29,553,0,0
2016-01-04 00:00:00,426.3,431.83,424.49,430.76,5896,0,0
2016-01-05 00:00:00,430.76,433.15,428.49,428.92,4515,0,0
2016-01-06 00:00:00,428.87,429.71,424.97,428.17,4813,0,0
2016-01-07 00:00:00,428.17,451.08,427.83,451.02,5376,0,0
2016-01-08 00:00:00,452.3,453.98,442.0,447.38,3748,0,0
2016-01-10 00:00:00,442.37,444.93,442.02,444.5,625,0,0
2016-01-11 00:00:00,444.66,446.99,440.4,445.32,6880,0,0
2016-01-12 00:00:00,445.32,446.49,434.4,434.4,5286,0,0
2016-01-13 00:00:00,434.4,437.61,425.5,429.97,7147,0,0
2016-01-14 00:00:00,429.95,433.07,426.5,428.97,5456,0,0
2016-01-15 00:00:00,428.99,428.99,383.98,385.61,9191,0,0
2016-01-17 00:00:00,386.82,387.1,380.2,380.2,588,0,0
2016-01-18 00:00:00,380.2,386.99,373.75,384.24,7757,0,0
2016-01-19 00:00:00,384.24,386.83,378.0,379.0,6697,0,0
2016-01-20 00:00:00,379.0,424.5,374.36,418.89,9707,0,0
2016-01-21 00:00:00,418.73,422.0,401.85,410.16,9046,0,0
2016-01-22 00:00:00,409.91,410.37,379.0,383.52,7039,0,0
2016-01-24 00:00:00,399.2,400.99,396.81,400.22,514,0,0
2016-01-25 00:00:00,400.32,401.7,389.5,394.5,7313,0,0
2016-01-26 00:00:00,394.51,397.99,390.6,393.02,5805,0,0
2016-01-27 00:00:00,393.07,397.4,391.3,395.15,5954,0,0
2016-01-28 00:00:00,395.15,395.61,379.71,380.96,5177,0,0
2016-01-29 00:00:00,380.96,384.04,365.5,377.79,7169,0,0
2016-01-31 00:00:00,379.98,381.0,368.96,371.27,740,0,0
2016-02-01 00:00:00,371.27,379.75,370.03,376.7,6799,0,0
2016-02-02 00:00:00,376.49,380.21,374.02,377.47,5390,0,0
2016-02-03 00:00:00,377.32,378.5,364.15,368.0,6237,0,0
